53549	@USER Oakland line sucks	OFF	TIN	OTH
69656	@USER This nigga prob made her infertile god only knows all the germs he brought back	OFF	TIN	IND
78943	@USER Because only the unhinged liberals that are scared they won't be able to murder their babies are demanding this. The other normal rational people with common sense can see this is just a fake accusation to stall.	OFF	TIN	GRP
45574	"@USER @USER @USER Just another BLM brat blocking a highway, ANTIFA thug swinging a bike lock. Here comes just another screamer from the gallery - except this childish scoundrel screamed he RAPED me!"", sat down in the middle of the room, stuck her thumb in her mouth, and whined ""prove me wrong!"""""	OFF	TIN	IND
48871	@USER @USER I have plenty of conservatives I work with that are not afraid to share their racism and hate for democrats. It is sickening	OFF	TIN	GRP
34986	@USER *as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.	OFF	TIN	IND
77307	@USER @USER After seeing the contents of the post @USER I for one are pleased with the legislation we have in regard of gun control. On the other hand legislation does need to be improved to support mental aid to this individual. He has to be sectioned.	OFF	TIN	GRP
81786	@USER @USER They probably shutdown the @USER website because of the death threats. If she votes yes she’ll most likely get lots of support from #MAGA voters.	OFF	TIN	GRP
86718	@USER Fortunately the rest of America is not the Swamp in Washington. Washington is the worst place to decide what's good for America.	OFF	TIN	OTH
34640	@USER @USER @USER If so why do Democrats continue to say he is a rapist? Why do you Democrats say Republicans allow a rapist to be president?  He isnt unscathed.	OFF	TIN	GRP
63497	@USER I can't believe Luigi fucking died 😘😩❤️	OFF	TIN	IND
21059	@USER White liberals like you and your colored ilk are easily worse than bigots. You are nothing but a coward and victim-hood enabler who wants to keep my kind impoverished via welfare and identity politics. Thank God more people are seeing your evil for what it is	OFF	TIN	IND
32143	@USER @USER Max is the boss. The conservatives shouldn’t have made such a weak dud as their leader this wouldn’t have happened. Scheer tries to cater to the left wing crazies. He should be all in on freedom of speech but he coward on that. He takes the same positions as Trudeau on NAFTA	OFF	TIN	IND
81249	@USER They just need to go away. No one wants to see them in the media advocating for gun control. It's unseemly.	OFF	TIN	IND
56208	@USER From your lips to God’s ears Antonio. I will do my part. Let’s hope all Conservatives do their part. And stay vigilant at the polls. Dems are desperate. There WILL be fraud.	OFF	TIN	IND
77672	@USER Because of obama and holder more cops are getting killed each year because they hated law enforcement and encouraged civil unrest.	OFF	TIN	IND
78556	"@USER @USER These gun control scientists"" are a disgrace. They should have their license to publish revoked. 😒"""	OFF	TIN	GRP
32097	@USER He’s a dumb ass!	OFF	TIN	IND
55940	@USER Please and that bitch will get popped and end up with a lump like her dumb ass sister 💀	OFF	TIN	IND
34708	-Willie you just lost over half of your fans by getting involved in politics!! Fan no more!! I cannot believe you support open borders and gun control!! You have smoked too much dope! I guess that is what you and Beta have in common! URL	OFF	TIN	IND
19340	@USER @USER Dubious mortgages? lol You mean the NINJA loans for subprime borrowers that banks WERE FORCED TO PROVIDE by Democrats and liberals citing that NOT providing them was racist and discriminating just because people don't have a job. CMOs were a derivative of THE SUBPRIME PROBLEM	OFF	TIN	IND
55794	@USER @USER Fake news. Who in their right mind would go along with this nut?	OFF	TIN	IND
57622	@USER This is just more of the standard Trudeau “Liberals” emotional manipulation of Canadians.   They think Canadians are stupid.	OFF	TIN	GRP
57027	@USER @USER W had empathy and regrets. He may have been a bad/ineffective president but he is way more presidential than trump could ever hope to be	OFF	TIN	IND
43068	"@USER 1st Pic: OH MY GOD THE BATMAN V SUPERMAN TRAILER IS AWESOME"" 2nd Pic: ""OH MY GOD BVS IS AWESOME 3rd Pic: ""oh, you dont like BvS and call it a shit movie?? well bitch"" 4th Pic: ""oh, Zack was fired, Henry left and Ben is leaving"""""	OFF	TIN	IND
49204	@USER AARON RODGERS WILL NEVER WIN A RING THE REST OF HIS SAD ASS CAREER! I HOPE YOU HIS REGULAR SEASON HEROICS CAUSE THATS ALL HE IS GOOD FOR! HAVE A NICE DAY!	OFF	TIN	IND
92835	@USER @USER @USER Good for you.. he is bit miss guided for me to follow as the guy to me seems more like an idiot &amp; a crock but if you think that he is perfect even though there is multiple investigations against him whom am I to disagree. I'm still looking for a better role model for America cya	OFF	TIN	IND
35878	@USER Fuck you!! if you don’t start working an a man of steel sequel soon the whole DCEU will irreversibly go to shit	OFF	TIN	IND
53003	@USER Oh this is gonna get some Antifa idiots shot so fast...  😂😂 they don't even realize gun owners are usually really aware of what's going on around them.	OFF	TIN	GRP
93937	"@USER My favorite is If you play the genocide path you are a mass murderer in real life""."""	OFF	TIN	IND
